text,labels
He had intact corneals bilaterally and intact horizontal dull movements bilaterally .,O O O O O O O O O O O O 
He had left greater than right nasal stimulation to grimace .,O O O O O O O O O O O 
He had no gag to tube manipulation .,O O O B-PR O B-TR I-TR O 
Motor examination he had a weak withdrawal to nail bed pressure in both hands .,B-TE I-TE O O B-PR I-PR I-PR O B-TE I-TE I-TE O O O O 
He triple flexed his bilateral lower extremities to pain .,O O O O O O O O B-PR O 
His deep tendon reflexes were 2+ at the right brachial radialis and right patella ; everywhere else his reflexes were 1 .,B-TE I-TE I-TE I-TE O O O O O O O O O O O O O B-TE I-TE O O O 
His toes were down going .,O O O O O O 
SUMMARY OF LABORATORY AND RADIOLOGICAL EXAMINATIONS :,O O O O O O O 
"sodium 141 , potassium 3.5 , chloride 107 , bicarbonates 23.8 , BUN 23 , creatinine 1.1 , glucose 165 , PO2 377 , PCO2 32 , PH 7.50 , asomus 298 , toxic screen negative , white blood cell count 11.1 , hematocrit 39.6 , platelet count 137 , prothrombin time 25.2 , INR 4.3 , partial thromboplastin time 34.7 , urinalysis 1+ albumin, 0-5 high link caths , cervical spine negative , pelvis negative , lumbar spine ; negative , thoracic spine negative .",B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE O O B-TE I-TE O O B-TE I-TE I-TE I-TE O O B-TE O O B-TE I-TE O O B-TE I-TE O O B-TE O O B-TE I-TE I-TE O O B-TE B-PR I-PR B-PR I-PR I-PR I-PR O B-TE I-TE O O B-TE O O B-TE I-TE O O O B-TE I-TE O O 
chest x-ray clear .,B-TE I-TE O O 
electrocardiogram showed 2 mm of ST depressions in V4-6 .,B-TE O O O O B-PR I-PR I-PR I-PR O 
Head CT scan showed a 2 x 2 x 2 left anterior temporal hemorrhage with minimal surrounding edema .,B-TE I-TE I-TE O B-PR I-PR I-PR I-PR I-PR I-PR I-PR I-PR I-PR I-PR O B-PR I-PR I-PR O 
There was also evidence of an old right frontal infarction .,O O O O O B-PR I-PR I-PR I-PR I-PR O 
HOSPITAL COURSE AND TREATMENT :,O O O O O 
1) NEUROLOGY :,O O O 
The patient was admitted to the Neurology Intensive Care Unit for intensive monitoring due to his frail condition .,O O O O O O O O O O O B-TE I-TE O O B-PR I-PR I-PR O 
He had an electroencephalogram performed on his initial admittance to the Intensive Care Unit which did not show any evidence of seizure activity .,O O B-TE I-TE O O O O O O O O O O O O O O O O O B-PR I-PR O 
"It did , however , show diffuse slowing .",O O O O O O B-PR I-PR O 
He was given 1.5 grams of Dilantin in the emergency room as well as 2 mgs of intravenous Ativan which did little to stop his rhythmic blinking that he showed from time to time on examination .,O O O O O O B-TR O O O O O O O O O O B-TR I-TR O O O O O B-PR I-PR I-PR O O O O O O O O B-TE O 
His hypertension ; his high blood pressure was controlled with intravenous nitroglycerine in the early going and then he was switched to an oral regimen for better control after he was removed from the Intensive Care Unit .,B-PR I-PR O B-PR I-PR I-PR I-PR O O O B-TR I-TR O O O O O O O O O O B-TR I-TR I-TR O O O O O O O O O O O O O 
He continued to do well over the next few days and was quite surprisingly intact on both sides of his body in terms of his ability to move .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
"He did consistently have more movement on the left side of his body than on the right , but he gradually became more awake and alert and communicative and his endotracheal tube was removed on the second day of admission .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TR I-TR I-TR O O O O O O O O O 
His diagnosis of progressive supranuclear palsy was placed under question on further examination of his eye movement since he was able to have excellent superior gaze especially with the bells phenomenon which would not be seen with progressive supranuclear palsy .,O O O B-PR I-PR I-PR O O O O O B-TE I-TE I-TE I-TE I-TE I-TE O O O O O O O O O O O B-TE I-TE I-TE O O O O O O B-PR I-PR I-PR O 
"It was felt that his dementing illness and rigidity was most likely due to some type of cortico-basal ganglia degeneration process , but this was not clarified during this admission .",O O O O B-PR I-PR I-PR O B-PR O O O O O O O O B-PR I-PR I-PR I-PR O O O O O O O O O O 
"It was not felt likely to be due to Parkinson &apos;s disease , as he had no significant response to Eldopa in the past and the patient had no evidence of tremor , although he was quite rigid and bradykinetic .",O O O O O O O O O B-PR I-PR I-PR O O O O O O O O B-TR O O O O O O O O O O B-PR O O O O B-PR I-PR O B-PR O 
"He had an magnetic resonance imaging performed on October 18 , 1996 .",O O B-TE I-TE I-TE I-TE O O O O O O O 
"This showed the unchanged left temporal parenchymal interparenchymal hematoma and the old embolic right frontal infarct , but there were no new lesions and no evidence of his susceptibility studies to suggest old bleeds which might have been consistent with amylase angiopathy .",O O B-PR I-PR I-PR I-PR I-PR I-PR I-PR O B-PR I-PR I-PR I-PR I-PR I-PR O O O O O B-PR I-PR O O O O B-TE I-TE I-TE O O B-PR I-PR O O O O O O B-PR I-PR O 
"In addition , he gadolinium scan did not show enhancement at the area of his hemorrhage , so tumor was felt to be unlikely .",O O O O B-TE I-TE O O O B-PR O O O O B-PR I-PR O O B-PR O O O O O O 
"However , this issue will need to be re-evaluated in six months time once the hematoma is less prominent to see if there is possibly an underlying tumor or arterial venous malformation that could be currently compressed by the area of hemorrhage .",O O O O O O O O O O O O O O B-PR I-PR O O O O O O O O O B-PR I-PR I-PR O B-PR I-PR I-PR O O O O O O O O O B-PR O 
"The etiology of his bleed was felt to be most likely secondary to hypertension , but these other causes could also not be ruled out .",O O O B-PR I-PR O O O O O O O O B-PR O O O O O O O O O O O O 
2) CARDIOVASCULAR :,O O O 
His electrocardiogram was concerning for ischemia .,B-TE I-TE O O O B-PR O 
He was on intravenous TNG and was supratherapeutic on his anti-coagulation .,O O O B-TR I-TR O O B-PR O B-TR I-TR O 
"He did have a slight elevation of his TPK with an additional value of 198 with a MB fraction of 5.7 , which makes for a percentage of 2.9 .",O O O B-PR I-PR I-PR O B-TE I-TE O O O O O O O B-TE I-TE I-TE O O O O O O O O O O O 
"That was at the highest percentage that he had and after this his percentage came down to 1.6 , 1.0 on subsequent CKMBs and was felt that he had a very small &quot; leaflet &quot; .",O O O O O O O O O O O O O O O O O O O O O B-TE I-TE O O O O O O B-PR I-PR I-PR I-PR I-PR I-PR O 
He remained chest pain free throughout his admission .,O O B-PR I-PR O O O O O 
3) PULMONARY :,O O O 
After his initial intubation he remained quite stable .,O B-TR I-TR I-TR O O O O O 
He was found to be at a large aspiration risk given his decreased mental status and the lack of presence of a gag reflex .,O O O O O O B-PR I-PR I-PR I-PR O B-PR I-PR I-PR I-PR O O O O O O B-TE I-TE I-TE O 
"However , he was given aggressive pulmonary toilets including chest physical therapy and aspiration precautions and the patient did not develop any pulmonary symptoms during his admission .",O O O O O B-TR I-TR I-TR O B-TR I-TR I-TR O B-TR I-TR O O O O O O B-PR I-PR I-PR O O O O 
4) HEMATOLOGY :,O O O 
He had his prothrombin time reversed with Vitamin K 2 mgs on admission subcutaneously as well as two units of fresh frozen plasma given in the emergency room .,O O B-TE I-TE I-TE O O B-TR I-TR O O O O O O O O O O O B-TR I-TR I-TR O O O O O O 
"His anticoagulation status had to be monitored very closely due to his history of deep venous thrombosis and pulmonary embolus as well as atrial fibrillation , but he could not be placed on a high amount of anticoagulation because of the new intraparenchymal bleed .",O O O O O O O O O O O O O O B-PR I-PR I-PR O B-PR I-PR O O O B-PR I-PR O O O O O O O O O O O O B-TR O O B-PR I-PR I-PR I-PR O 
It was decided that his goal INR was to be 2.0 .,O O O O O O B-TE O O O O O 
"He did drop below 1.5 at one time , at which time he was placed on heparin intravenous to carry him through that period , but his discharge INR was around 2 and he was off of heparin at that time .",O O O O O O O O O O O O O O O O B-TR I-TR O O O O O O O O B-TE I-TE I-TE O O O O O O O O B-TR O O O O 
It was decided that he would have very close monitoring of his anticoagulation status in the future to prevent further problems .,O O O O O O O O O B-TE O O O O O O O O O B-PR I-PR O 
5) GASTROINTESTINAL :,O O O 
He was evaluated by the speech and swallow pathology group at the Ph University Of Medical Center and it was decided that he was able to swallow on his own with a soft solid diet with supervision .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TR I-TR I-TR I-TR O O O 
"Thus , his nasogastric tube was discontinued on October 19 , 1996 and he tolerated feeding quite well .",O O B-TR I-TR I-TR O O O O O O O O O O O O O O 
"In discussions with the family , given his age and number of medical problems , it was decided that the patient should be do not resuscitate should he have a terminal cardiac event during his admission or during future admissions .",O O O O O O O O O O O O B-PR I-PR O O O O O O O O O O O O O O O B-PR I-PR I-PR I-PR O O O O O O O O 
"However , he was still an intubation candidate if it were felt to be a short term procedure .",O O O O O B-TR I-TR O O O O O O O B-TR I-TR I-TR I-TR O 
"The family realizes that the long term outlook for this patient is not very good , but they would like to currently continue to provide him with all support necessary , short of resuscitation measures or heroic measures should he have a cardiopulmonary arrest .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TR I-TR I-TR O O O B-TR I-TR O B-TR I-TR O O O B-PR I-PR I-PR O 
DISPOSITION / PLAN ON DISCHARGE :,O O O O O O 
Stable .,O O 
DOCTOR &apos;S DISCHARGE ORDERS :,O O O O O 
"The patient was to be discharged to a rehabilitation hospital , the location of which was undetermined at this time of this discharge summary .",O O O O O O O O O O O O O O O O O O O O O O O O O 
The patient is to follow up with Dr. Ria in clinic on one month time and the family is to call me if there were any questions in the interim .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
MEDICATIONS ON DISCHARGE :,O O O O 
"Dilantin 100 mgs po tid , Carafate 1 gram po qid , Digoxin 0.25 mgs po qd , Isordil 20 mgs po tid , Captopril 25 mgs po tid , Lopressor 50 mgs po bid , Colace 100 mgs po tid , and Coumadin 2 mgs po qhs .",B-TR O O O O O B-TR O O O O O B-TR O O O O O B-TR O O O O O B-TR O O O O O B-TR O O O O O B-TR O O O O O O B-TR O O O O O 
"TI CALL , M.D.",O O O O 
TR :,O O 
fcz,O 
DD :,O O 
10/21/96,O 
TD :,O O 
10/21/96 2:07 A,O O O 
cc :,O O 
"TI SHEMAU CALL , M.D. ASHA E VENGLOAN , M.D. LYDELL R WORCE , M.D. / STAT",O O O O O O O O O O O O O O O O O 
988183518,O 
PUOMC,O 
7961198,O 
290757,O 
137082,O 
1/25/1997 12:00:00 AM,O O O 
CRYPTOGENIC CIRRHOSIS .,B-PR I-PR O 
Unsigned,O 
DIS,O 
Report Status :,O O O 
Unsigned,O 
DISCHARGE SUMMARY,O O 
NAME :,O O 
"BOEHKOTE , SONA S",O O O O 
UNIT NUMBER :,O O O 
457-95-71,O 
ADMISSION DATE :,O O O 
01/25/97,O 
DISCHARGE DATE :,O O O 
01/30/97,O 
PRINCIPAL DIAGNOSIS :,O O O 
Cryptogenic cirrhosis .,B-PR I-PR O 
ASSOCIATED DIAGNOSIS :,O O O 
Variceal bleeding .,B-PR I-PR O 
PRINCIPAL PROCEDURE :,O O O 
Variceal banding .,B-TR I-TR O 
HISTORY OF PRESENT ILLNESS :,O O O O O 
The patient is a 70-year-old female with cryptogenic cirrhosis .,O O O O O O O B-PR I-PR O 
She has a history of esophageal varices and a history of an Upper GI bleed .,O O O O O B-PR I-PR O O O O B-PR I-PR I-PR I-PR O 
She has had one pervious episode of variceal bleeding with an unclear date .,O O O O O O O B-PR I-PR O O O O O 
However she is followed by a Dr. Joasscchird at Vaila Medical Center .,O O O O O O O O O O O O O 
"She was in her usual state of health until one day prior to admission when she felt increasing fatigue , nausea and vomiting productive of bright red blood and coffee ground emesis .",O O O O O O O O O O O O O O O O O B-PR I-PR O B-PR O B-PR O O B-PR I-PR I-PR O B-PR I-PR I-PR O 
"She also had some black , tarry stool in her colostomy bag .",O O O B-PR I-PR I-PR I-PR I-PR O B-TR I-TR I-TR O 
"At Vaila Medical Center , she had a hematocrit of 25 and was transfused 2 units of packed red blood cells .",O O O O O O O B-TE I-TE O O O O O O O O B-TR I-TR I-TR I-TR O 
"She had an upper endoscopy at Va Sit Namar Healthcare showing an esophagus filled with clots and small amount of bleeding varices , clot in the stomach with antral gastritis , and a normal duodenum .",O O B-TE I-TE I-TE O O O O O O O O O O B-PR O O O O B-PR I-PR O B-PR I-PR I-PR I-PR O B-PR I-PR O O O O O O 
"She was started on Pitressin , a Blakemore tube was inserted .",O O O O B-TR O B-TR I-TR I-TR O O O 
She was transferred to the Ph University Of Medical Center Intensive Care Unit where on January 25 in the morning her hematocrit was found to be 27.4 .,O O O O O O O O O O O O O O O O O O O O B-TE I-TE O O O O O O 
She was transfused another 2 units of packed red blood cells over the course of the day and her hematocrit improved to 29.4 and then 31.2 .,O O O O O O O B-TR I-TR I-TR I-TR O O O O O O O B-TE I-TE O O O O O O O 
The GI service was consulted and an upper endoscopy study showed grade III varices with no active bleeding and a clean base gastric ulcer possibly secondary to the Blakemore tube .,O O O O O O B-TE I-TE I-TE I-TE O B-PR I-PR I-PR O O B-PR I-PR O B-PR I-PR I-PR I-PR I-PR O O O B-TR I-TR I-TR O 
"Her varices had stigmata of recent bleeding , were banded successfully .",B-PR I-PR O B-PR O B-PR I-PR O O B-TR O O 
"after the procedure and 2 more units of packed red blood cells , the patient was hemodynamically stable and hematocrit was stable at 31.2 .",O B-TR I-TR O O O O O B-TR I-TR I-TR I-TR O O O O O O O B-TE O O O O O 
At that time she was transferred from the Intensive Care Unit to Coden 2 for the Lemgarson Hospital service .,O O O O O O O O O O O O O O O O O O O O 
PAST MEDICAL HISTORY :,O O O O 
Cryptogenic cirrhosis with an unclear work up .,B-PR I-PR O B-TE I-TE I-TE I-TE O 
Diverticular bleed requiring colostomy on May 96 .,B-PR I-PR O B-TR O O O O 
Spinal stenosis .,B-PR I-PR O 
Hysterectomy at the age of 32 .,B-TR O O O O O O 
"No coronary disease , no diabetes and no hypertension .",O B-PR I-PR O O B-PR O O B-PR O 
"She had medications on transfer which included Synthroid 0.15 mg QD , Zoloft 50 mg QD , Inderal 10 mg BID , Prilosec 20 mg QD , Neomycin 500 TID , Feosol 3 mg and Darvocet PRN .",O O B-TR O O O O B-TR O O O O B-TR O O O O B-TR O O O O B-TR O O O O B-TR O O O B-TR O O O B-TR O O 
"She has allergies to Morphine , Percocet , Codeine , Penicillin , Xanax and Toradol .",O O B-PR O B-TR O B-TR O B-TR O B-TR O B-TR O B-TR O 
SOCIAL HISTORY :,O O O 
She does not smoke tobacco .,O O O O O O 
She uses only occasional alcohol and she is not sexually active .,O O O O O O O O O O O O 
Her husband died of lung cancer .,O O O O B-PR I-PR O 
"She lives alone in Burg Chi Sternafre , Massachusetts .",O O O O O O O O O O 
Her friends check up on her .,O O O O O O O 
She does not have a home health aide .,O O O O O O O O O 
She has 3 kids who live far away .,O O O O O O O O O 
"She is able at baseline to walk one flight of stairs , 2 floor apartment .",O O O O O O O O O O O O O O O O 
FAMILY HISTORY :,O O O 
Non contributory and unavailable as she is adopted .,O O O O O O O O O 
PHYSICAL EXAMINATION :,O O O 
"She is an obese , elderly woman in no acute distress .",O O O O O O O O O B-PR I-PR O 
vital signs :,O O O 
"158/60 with a heart rate of 85 , temperature 99.7 , respirations 14 .",O O B-TE I-TE I-TE O O O B-TE O O B-TE O O 
Her neck showed no JVD .,O O O O B-PR O 
Lungs clear to auscultation .,O O O B-TE O 
"Her abdomen was obese and distended with good bowel sounds , large ventral hernia .",O O O B-PR O B-PR O O O O O B-PR I-PR I-PR O 
Colostomy with black stool .,B-TR O B-PR I-PR O 
She had some mid epigastric tenderness and no rebound .,O O B-PR I-PR I-PR I-PR O O B-PR O 
"Her heart showed a regular rate and rhythm with an S1-S2 , no murmur .",O O O O O O O O O O O O O B-PR O 
Her neurological exam was alert and oriented .,B-TE I-TE I-TE O O O O O 
She had 5 out of 5 strength bilaterally and her toes were downgoing .,O O O O O O O O O O O O O O 
