text,labels
has,O
had,O
urine,B-TE
and,I-TE
blood,I-TE
cultures,I-TE
sent,O
from,O
the,O
ED,O
on,O
04/05,O
and,O
was,O
empirically,O
started,O
on,O
avalox,B-TR
last,O
pm,O
.,O

PMH,O
GERD,B-PR
",",O
HTN,B-PR
",",O
Gout,B-PR
",",O
Meningioma,B-PR
",",O
liver,B-PR
hemangioma,I-PR
",",O
episodic,B-PR
vertigo,I-PR
",",O
colon,B-PR
cancer,I-PR
.,O

MEDS,B-TR

Protonix,B-TR
40,O
qd,O
",",O
Colchicine,B-TR
6,O
mg,O
bid,O
",",O
Meclizine,B-TR
25,O
mg,O
qid,O
prn,O
",",O
glucosamine,B-TR
and,O
oxycodone,B-TR
prn,O
",",O
tessalon,B-TR
prn,O
.,O

ALL,O
NKDA,B-PR
SH,O
No,O
smoking,O
PE,O

GEN,O
-,O
NAD,B-PR

HEENT,O
--,O
perrla,O
",",O
eomi,O
",",O
mmm,O
",",O
tongue,O
midline,O
",",O
op,O
clear,O
",",O
no,O
masses,B-PR

NECK,O
--,O
no,O
jvd,B-PR
/,O
lad/,B-PR
;,O
trachea,O
midline,O
CARD,O
-,O
RRR,O
",",O
S1/S2,O
",",O
no,O
m,B-PR
/,O
r/g,B-PR

PULM,O
-,O
CTAB,O
no,O
w,B-PR
/,I-PR
r,I-PR
/,I-PR
r,I-PR
ABD,O
-nt,B-PR
/,O
nd,B-PR
;,O
incision,B-PR
c,O
/,O
d,O
/,O
I,O
;,O
discrete,B-PR
3x3,I-PR
cm,I-PR
slightly,I-PR
firm,I-PR
protuberant,I-PR
mass,I-PR
to,I-PR
the,I-PR
R,I-PR
of,I-PR
umbilicus,I-PR
;,O
no,O
rebound,B-PR
",",O
no,O
guarding,B-PR
.,O

BACK,O
-,O
no,O
flank,B-PR
tenderness,I-PR

RECTAL,O
--,O
deferred,O

EXT,O
-,O
WWP,O
;,O
no,O
edema,B-PR

On,O
04/06/05,O
Mr.,O
Liley,O
was,O
admitted,O
to,O
Dr.,O
Liley,O
&apos;s,O
service,O
.,O

At,O
that,O
time,O
he,O
was,O
made,O
NPO,B-TR
with,O
IVF,B-TR
",",O
placed,O
on,O
Ampicillin,B-TR
/,O
Levofloxacin,B-TR
/,O
Flagyl,B-TR
and,O
underwent,O
IR,B-TR
placement,I-TR
of,I-TR
a,I-TR
drainage,I-TR
catheter,I-TR
for,O
his,B-PR
abdominopelvic,I-PR
fluid,I-PR
collection,I-PR
.,O

Overnight,O
he,O
spiked,O
a,B-PR
fever,I-PR
to,O
103,O
and,O
his,B-TE
WBC,I-TE
climbed,O
from,O
11,O
to,O
13,O
.,O

As,O
a,O
result,O
",",O
IR,O
reviewed,O
the,B-TE
patient,I-TE
&apos;s,I-TE
post-procedure,I-TE
imaging,I-TE
and,O
felt,O
that,O
the,B-TR
catheter,I-TR
was,O
not,O
adequately,O
draining,O
the,B-PR
patient,I-PR
&apos;s,I-PR
fluid,I-PR
collection,I-PR
.,O

On,O
04/07,O
they,O
took,O
the,O
patient,O
back,O
to,O
the,O
IR,O
suite,O
and,O
placed,O
a,B-TR
second,I-TR
catheter,I-TR
.,O

The,O
location,O
of,O
the,B-TR
second,I-TR
catheter,I-TR
was,O
confirmed,O
that,O
evening,O
by,O
a,B-TE
follow-up,I-TE
scan,I-TE
which,O
revealed,O
good,O
placement,O
.,O

The,O
following,O
day,O
the,O
patient,O
defervesced,O
.,O

Neurologic,O
:,O

The,B-PR
patient,I-PR
&apos;s,I-PR
pain,I-PR
from,O
his,B-TR
catheters,I-TR
was,O
controlled,O
with,O
Oxycodone,B-TR
and,O
Motrin,B-TR
.,O

CV,O
:,O

No,O
active,O
issues,O
.,O

R,O
:,O

The,O
patient,O
received,O
chest,B-TR
PT,I-TR
and,O
was,O
encouraged,O
to,O
ambulate,O
frequently,O
.,O

GI,O
:,O

After,O
catheter,B-TR
placement,I-TR
",",O
the,O
patient,O
was,O
started,O
on,O
sips,B-TR
.,O

He,O
tolerated,O
this,O
well,O
.,O

He,O
was,O
advanced,O
to,O
clears,B-TR
which,O
he,O
tolerated,O
and,O
was,O
restarted,O
on,O
a,B-TR
low,I-TR
residue,I-TR
diet,I-TR
.,O

His,O
bowel,O
function,O
resumed,O
and,O
in,O
fact,O
he,O
had,O
loose,O
stool,O
.,O

He,O
had,O
3,B-TE
specimens,I-TE
sent,O
for,O
C.,B-PR
difficile,I-PR
which,O
were,O
negative,O
.,O

GU,O
:,O

The,O
patient,O
&apos;s,O
electrolytes,O
and,O
fluids,O
were,O
monitored,O
closely,O
during,O
his,O
admission,O
.,O

Heme,O
:,O

The,B-TE
patient,I-TE
&apos;s,I-TE
WBC,I-TE
trended,O
down,O
to,O
10.7,O
at,O
discharge,O
from,O
a,O
peak,O
of,O
13,O
on,O
04/07,O
.,O

His,B-TE
hematocrit,I-TE
remained,O
stable,O
.,O

He,O
received,O
DVT,B-TR
prophylaxis,I-TR
with,O
SC,B-TR
Heparin,I-TR
.,O

ID,O
:,O

Blood,B-TE
cultures,I-TE
04/05,O
revealed,O
Bacteroides,B-PR
fragilis,I-PR
;,O
04/06,O
Fluid,B-TE
collection,I-TE
drainage,I-TE
from,I-TE
IR,I-TE
revealed,O

1),O
4+,B-PR
alpha,I-PR
hemolytic,I-PR
Strep,I-PR
",",O

2),O
2+,B-PR
E.,I-PR
coli,I-PR
sensitive,O
to,O
Ampicillin,B-TR
and,O
Levofloxacin,B-TR
",",O

3),O
3+,B-PR
Enterococci,I-PR
sensitive,O
to,O
Ampicillin,B-TR
and,O
Levofloxacin,B-TR
",",O

4),O
Bacteroides,B-PR
fragilis,I-PR
and,O
Clostridium,B-PR
perfringens,I-PR
.,O

Blood,B-TE
cultures,I-TE
from,O
04/07,O
showed,O
NGTD,B-PR
.,O

Cdiff,B-TE
from,O
04/08,O
",",O
04/09,O
",",O
04/10,O
were,O
negative,O
.,O

Mr.,O
Liley,O
was,O
discharged,O
in,O
stable,O
condition,O
",",O
ambulating,O
and,O
voiding,O
independently,O
",",O
and,O
with,O
adequate,B-TR
pain,I-TR
control,I-TR
.,O

LDAMC,O
services,O
were,O
set-up,O
for,O
care,B-TR
of,O
his,B-TR
IR,I-TR
drains,I-TR
.,O

He,O
was,O
given,O
explicit,O
instructions,O
to,O
follow-up,O
in,O
clinic,O
with,O
Dr.,O
Liley,O
in,O
1-2,O
weeks,O
.,O

ADDENDUM,O
:,O

An,B-TE
abscessogram,I-TE
was,O
performed,O
on,O
04/12/05,O
and,O
revealed,O
no,O
fistula,B-PR
.,O

ADDITIONAL,O
COMMENTS,O
:,O

-,O
Seek,O
medical,O
attention,O
for,O
fevers,B-PR
(,O
temp,B-TE
&gt;,O
101.5,O
),O
",",O
worsening,B-PR
pain,I-PR
",",O
drainage,B-PR
or,O
excessive,B-PR
bleeding,I-PR
from,O
incision,B-PR
",",O
chest,B-PR
pain,I-PR
",",O
shortness,B-PR
of,I-PR
breath,I-PR
",",O
or,O
any,B-PR
other,I-PR
symptoms,I-PR
of,O
concern,O
.,O

-,O
Follow,O
up,O
with,O
your,O
surgeon,O
in,O
1-2,O
weeks,O
for,O
wound,B-TE
check,I-TE
.,O

-,O
Please,O
do,O
not,O
drive,O
or,O
consume,O
alcohol,O
while,O
taking,O
pain,B-TR
medications,I-TR
.,O

-,O
Resume,O
home,B-TR
medications,I-TR
.,O

DISCHARGE,O
CONDITION,O
:,O

Stable,O

TO,O
DO,O
/,O
PLAN,O
:,O

No,O
dictated,O
summary,O

ENTERED,O
BY,O
:,O

ALIKES,O
",",O
NATO,O
T.,O
",",O
M.D.,O
(,O
FG980,O
),O

2004-12-05,O
11:30,O

******,O
END,O
OF,O
DISCHARGE,O
ORDERS,O
******,O

957770228,O

FIH,O

408267,O

46769/5v7d,O

237890,O

2/5/1994,O
12:00:00,O
AM,O

TRACHEOESOPHAGEAL,B-PR
FISTULA,I-PR
.,O

Unsigned,O

DIS,O

Report,O
Status,O
:,O

Unsigned,O

ADMISSION,O
DATE,O
:,O

2-5-94,O

DISCHARGE,O
DATE,O
:,O

4-2-94,O

PRINCIPAL,O
DIAGNOSIS,O
:,O

Tracheoesophageal,B-PR
fistula,I-PR
.,O

ASSOCIATED,O
DIAGNOSIS,O
:,O

Diabetes,B-PR
mellitus,I-PR
",",O
pneumonia,B-PR
",",O
sepsis,B-PR
",",O
respiratory,B-PR
failure,I-PR
",",O
pleural,B-PR
effusion,I-PR
",",O
postoperative,B-PR
encephalopathy,I-PR
",",O
postoperative,B-PR
myocardial,I-PR
infarction,I-PR
",",O
and,O
thrombocytopenia,B-PR
.,O

SPECIAL,O
PROCEDURES,O
AND,O
OPERATIONS,O
:,O

February,O
6,O
",",O
1994,O
",",O
rigid,B-TE
bronchoscopy,I-TE
with,O
biopsy,B-TE
and,O
upper,B-TE
gastrointestinal,I-TE
endoscopy,I-TE
.,O

ASSOCIATED,O
PROCEDURES,O
:,O

On,O
February,O
10,O
",",O
1994,O
",",O
flexible,B-TE
bronchoscopy,I-TE
",",O
flexible,B-TE
esophagoscopy,I-TE
",",O
rigid,B-TE
bronchoscopy,I-TE
",",O
transhiatal,B-TR
esophagectomy,I-TR
(,I-TR
partial,I-TR
),I-TR
",",O
substernal,B-TR
gastric,I-TR
interposition,I-TR
and,O
jejunostomy,B-TR
.,O

Multiple,B-TE
bronchoscopies,I-TE
",",O
chest,B-TR
tube,I-TR
insertion,I-TR
.,O

HISTORY,O
OF,O
PRESENT,O
ILLNESS,O
:,O

The,O
patient,O
was,O
a,O
71,O
year,O
old,O
white,O
female,O
with,O
a,O
history,O
of,O
carcinoid,B-PR
lung,I-PR
cancer,I-PR
who,O
presented,O
for,O
evaluation,B-TE
of,O
a,B-PR
tracheoesophageal,I-PR
fistula,I-PR
.,O

The,O
patient,O
was,O
initially,O
diagnosed,O
in,O
1978,O
with,O
atypical,B-PR
small,I-PR
cell,I-PR
carcinoma,I-PR
of,I-PR
the,I-PR
lung,I-PR
and,O
treated,O
with,O
chemotherapy,B-TR
and,O
radiation,B-TR
therapy,I-TR
until,O
1980,O
.,O

She,O
did,O
well,O
for,O
approximately,O
twelve,O
years,O
until,O
she,O
was,O
diagnosed,O
with,O
carcinoid,B-PR
cancer,I-PR
of,I-PR
the,I-PR
same,I-PR
right,I-PR
upper,I-PR
lobe,I-PR
.,O

This,O
may,O
have,O
been,O
the,B-PR
initial,I-PR
primary,I-PR
cancer,I-PR
although,O
it,O
is,O
unclear,O
at,O
present,O
.,O

Bronchoscopy,B-TE
at,O
that,O
time,O
showed,O
an,B-PR
endobronchial,I-PR
tumor,I-PR
of,I-PR
the,I-PR
right,I-PR
upper,I-PR
lobe,I-PR
bronchus,I-PR
and,O
it,O
was,O
felt,O
to,O
be,O
unresectable,O
.,O

She,O
underwent,O
four,B-TR
treatments,I-TR
of,O
brachytherapy,B-TR
in,O
March,O
through,O
May,O
of,O
1993,O
.,O

She,O
had,O
been,O
doing,O
reasonably,O
well,O
until,O
December,O
of,O
1993,O
when,O
she,O
presented,O
with,O
persistent,B-PR
and,I-PR
worsening,I-PR
cough,I-PR
and,O
near,B-PR
strangulation,I-PR
on,O
attempts,O
at,O
eating,O
solids,O
or,O
drinking,O
liquids,O
.,O

A,B-TE
bronchoscopy,I-TE
showed,O
a,B-PR
tracheoesophageal,I-PR
fistula,I-PR
with,O
an,O
opening,O
into,O
the,O
trachea,O
above,O
the,O
carina,O
and,O
no,O
tumor,B-PR
in,I-PR
the,I-PR
right,I-PR
upper,I-PR
lobe,I-PR
.,O

She,O
has,O
been,O
on,O
total,B-TR
parenteral,I-TR
nutrition,I-TR
and,O
has,O
been,O
nothing,B-TR
by,I-TR
mouth,I-TR
since,O
then,O
.,O

A,B-TE
barium,I-TE
swallow,I-TE
prior,O
to,O
admission,O
showed,O
the,O
presence,O
of,O
a,B-PR
tracheoesophageal,I-PR
fistula,I-PR
with,O
entrance,O
into,O
the,O
right,O
mainstem,O
bronchus,O
below,O
the,O
carina,O
.,O

PAST,O
MEDICAL,O
HISTORY,O
:,O

Bronchitis,B-PR
",",O
asthma,B-PR
",",O
carcinoid,B-PR
cancer,I-PR
",",O
no,O
history,O
of,O
coronary,B-PR
artery,I-PR
disease,I-PR
or,O
cerebrovascular,B-PR
accident,I-PR
.,O

PAST,O
SURGICAL,O
HISTORY,O
:,O

The,O
patient,O
is,O
status,O
post,O
appendectomy,B-TR
",",O
hysterectomy,B-TR
and,O
right,B-TR
salpingo-oophorectomy,I-TR
",",O
bladder,B-TR
suspension,I-TR
and,O
a,B-TR
tumor,I-TR
removal,I-TR
from,I-TR
the,I-TR
right,I-TR
neck,I-TR
.,O

MEDICATIONS,O
ON,O
ADMISSION,O
:,O

Cefuroxime,B-TR
1.5,O
grams,O
intravenously,O
q8h,O
",",O
Solu-Medrol,B-TR
62.5,O
mg,O
intravenously,O
q8h,O
",",O
Ventolin,B-TR
metered,I-TR
dose,I-TR
inhaler,I-TR
",",O
2,O
puffs,O
PO,O
q.i.d.,O
",",O
Pepcid,B-TR
20,O
mg,O
intravenously,O
b.i.d.,O

ALLERGIES,O
:,O

The,O
patient,O
is,O
allergic,B-PR
to,O
penicillin,B-TR
",",O
morphine,B-TR
",",O
codeine,B-TR
.,O

PHYSICAL,O
EXAMINATION,O
:,O

The,O
patient,O
is,O
a,O
pleasant,O
white,O
female,O
in,O
no,O
acute,B-PR
distress,I-PR
.,O

She,O
is,O
afebrile,B-PR
with,O
stable,O
vital,O
signs,O
.,O

The,B-TE
head,I-TE
",",I-TE
eyes,I-TE
",",I-TE
ears,I-TE
",",I-TE
nose,I-TE
",",I-TE
throat,I-TE
examination,I-TE
was,O
unremarkable,O
.,O

Neck,O
shows,O
a,B-PR
well,I-PR
healed,I-PR
low,I-PR
collar,I-PR
incision,I-PR
without,O
adenopathy,B-PR
or,O
bruit,B-PR
.,O

The,O
lungs,O
showed,O
mild,B-PR
inspiratory,I-PR
wheeze,I-PR
and,O
moderate,B-PR
expiratory,I-PR
wheezes,I-PR
.,O

Breath,O
sounds,O
are,O
present,O
bilaterally,O
.,O

Cardiovascular,O
exam,O
:,O

regular,O
rate,O
and,O
rhythm,O
.,O

The,O
abdomen,O
was,O
soft,O
",",O
nontender,B-PR
",",O
nondistended,B-PR
.,O

Extremities,O
:,O

no,O
clubbing,B-PR
",",O
cyanosis,B-PR
or,O
edema,B-PR
.,O

The,B-TE
rectal,I-TE
examination,I-TE
is,O
guaiac,B-TE
negative,O
with,O
a,O
minimal,O
amount,O
of,O
stool,O
.,O

HOSPITAL,O
COURSE,O
:,O

The,O
patient,O
was,O
admitted,O
on,O
February,O
5,O
",",O
1994,O
and,O
had,O
a,B-TR
central,I-TR
venous,I-TR
line,I-TR
placed,O
in,O
her,O
right,O
subclavian,O
.,O

The,O
patient,O
was,O
brought,O
to,O
the,O
Operating,O
Room,O
on,O
February,O
6,O
",",O
1994,O
where,O
she,O
underwent,O
rigid,B-TE
and,I-TE
flexible,I-TE
bronchoscopy,I-TE
and,O
upper,B-TE
gastrointestinal,I-TE
endoscopy,I-TE
.,O

Findings,O
included,O
necrotic,B-PR
debris,I-PR
in,I-PR
the,I-PR
distal,I-PR
trachea,I-PR
at,O
the,O
carina,O
and,O
right,O
mainstem,O
bronchus,O
.,O

Esophageal,O
mucosa,O
was,O
visible,O
through,O
the,O
trachea,O
.,O

Her,B-TR
steroids,I-TR
were,O
weaned,O
and,O
the,O
patient,O
was,O
brought,O
to,O
the,O
Operating,O
Room,O
on,O
February,O
10,O
",",O
1994,O
where,O
she,O
underwent,O
once,O
again,O
flexible,B-TE
bronchoscopy,I-TE
and,O
flexible,B-TE
esophagoscopy,I-TE
",",O
as,O
well,O
as,O
rigid,B-TE
bronchoscopy,I-TE
.,O

She,O
then,O
had,O
a,B-TR
transhiatal,I-TR
esophagectomy,I-TR
which,O
was,O
partial,O
",",O
and,O
a,B-TR
substernal,I-TR
gastric,I-TR
interposition,I-TR
as,O
well,O
as,O
a,B-TR
jejunostomy,I-TR
.,O

The,B-TE
pathology,I-TE
report,I-TE
suggested,O
that,O
the,O
area,O
was,O
involved,O
with,O
radiation,B-PR
esophagitis,I-PR
and,O
focal,B-PR
ulceration,I-PR
.,O

She,O
remained,O
ventilator,B-PR
dependent,I-PR
postoperatively,O
and,O
was,O
taken,O
to,O
the,O
Respiratory,O
Intensive,O
Care,O
Unit,O
.,O

The,O
patient,O
was,O
maintained,O
on,O
triple,B-TR
antibiotics,I-TR
which,O
included,O
Vancomycin,B-TR
",",O
ceftazidime,B-TR
and,O
Gentamicin,B-TR
.,O

On,O
postoperative,O
day,O
two,O
",",O
she,O
had,O
an,B-TE
electroencephalogram,I-TE
which,O
showed,O
no,O
evidence,O
of,O
seizure,B-PR
activity,I-PR
but,O
some,B-PR
generalized,I-PR
slowing,I-PR
.,O

The,O
patient,O
was,O
seen,O
in,O
consultation,O
by,O
the,O
Neurology,O
Service,O
for,O
her,B-PR
apparent,I-PR
postoperative,I-PR
encephalopathy,I-PR
and,O
episodes,O
of,O
shaking,B-PR
.,O

An,B-TE
endoscopy,I-TE
was,O
also,O
performed,O
on,O
postoperative,O
day,O
two,O
which,O
showed,O
clean,O
anastomosis,B-TR
.,O

She,O
received,O
multiple,B-TE
bronchoscopies,I-TE
for,O
pulmonary,B-TR
toilet,I-TR
.,O

The,O
patient,O
was,O
maintained,O
on,O
tube,B-TR
feedings,I-TR
and,O
the,B-TR
ventilator,I-TR
.,O

A,B-TE
repeat,I-TE
echocardiogram,I-TE
on,O
February,O
18,O
showed,O
no,O
significant,B-PR
change,I-PR
of,O
her,B-TE
previous,I-TE
echocardiogram,I-TE
on,O
February,O
11,O
",",O
which,O
showed,O
only,O
a,B-PR
small,I-PR
pericardial,I-PR
effusion,I-PR
.,O

A,B-TE
pelvic,I-TE
and,I-TE
abdominal,I-TE
computerized,I-TE
tomography,I-TE
scan,I-TE
on,O
February,O
18,O
also,O
showed,O
no,O
evidence,O
of,O
a,B-PR
focal,I-PR
collection,I-PR
or,O
abscess,B-PR
.,O

She,O
remained,O
intermittently,B-PR
febrile,I-PR
despite,O
numerous,B-TR
antibiotics,I-TR
.,O

Her,B-TE
chest,I-TE
X-ray,I-TE
showed,O
bilateral,B-PR
air,I-PR
space,I-PR
disease,I-PR
",",O
consistent,O
with,O
pneumonia,B-PR
or,O
adult,B-PR
respiratory,I-PR
distress,I-PR
syndrome,I-PR
.,O

She,O
suffered,O
an,O
episode,O
of,O
renal,B-PR
failure,I-PR
which,O
was,O
felt,O
attributable,O
to,O
aminoglycoside,B-PR
toxicity,I-PR
.,O

Her,B-TR
steroids,I-TR
were,O
weaned,O
.,O

Because,O
of,O
her,B-TR
prolonged,I-TR
intubation,I-TR
and,O
inability,B-PR
to,I-PR
wean,I-PR
",",O
on,O
February,O
24,O
",",O
1994,O
",",O
she,O
had,O
a,B-TR
tracheostomy,I-TR
placed,O
.,O

She,O
remained,O
in,O
a,B-PR
coma,I-PR
.,O

The,B-TE
blood,I-TE
cultures,I-TE
on,O
February,O
26,O
",",O
1994,O
grew,O
out,O
Staphylococcus,B-PR
and,O
she,O
was,O
treated,O
for,O
septicemia,B-PR
.,O

Her,B-TE
sputum,I-TE
grew,O
out,O
Pseudomonas,B-PR
aeruginosa,I-PR
as,O
well,O
.,O

The,B-TE
urine,I-TE
contained,O
yeast,B-PR
and,O
she,O
was,O
treated,O
with,O
amphotericin,B-TR
.,O

On,O
March,O
3,O
",",O
1994,O
",",O
a,B-TE
repeat,I-TE
chest,I-TE
and,I-TE
abdominal,I-TE
and,I-TE
pelvis,I-TE
computerized,I-TE
tomography,I-TE
scan,I-TE
showed,O
no,O
evidence,O
of,O
fluid,B-PR
collections,I-PR
.,O

There,O
was,O
a,B-PR
large,I-PR
left,I-PR
pleural,I-PR
effusion,I-PR
however,O
.,O

This,O
was,O
drained,O
with,O
a,B-TR
left,I-TR
chest,I-TR
tube,I-TR
.,O

Her,B-TE
sputum,I-TE
then,O
grew,O
out,O
Klebsiella,B-PR
and,O
she,O
was,O
treated,O
with,O
amikacin,B-TR
and,O
imipenem,B-TR
.,O

She,O
developed,O
a,B-PR
right,I-PR
pleural,I-PR
effusion,I-PR
and,O
had,O
a,B-TR
right,I-TR
chest,I-TR
tube,I-TR
placed,O
.,O

On,O
March,O
13,O
",",O
1994,O
",",O
she,O
regained,O
some,O
level,O
of,O
consciousness,O
.,O

She,O
was,O
able,O
to,O
fix,O
and,O
follow,O
with,O
her,O
eyes,O
",",O
respond,O
to,O
commands,O
.,O

On,O
March,O
14,O
",",O
1994,O
",",O
her,O
right,O
lung,O
was,O
pleurodesed,O
.,O

Attempts,O
were,O
made,O
to,O
facilitate,O
her,B-TR
wean,I-TR
by,O
resting,O
her,O
overnight,O
with,O
a,O
combination,O
of,O
propafol,B-TR
and,O
Fentanyl,B-TR
.,O

This,O
was,O
tried,O
for,O
approximately,O
seven,O
days,O
with,O
no,O
real,O
progress,O
made,O
toward,O
facilitating,O
her,B-TR
vent,I-TR
wean,I-TR
.,O

She,O
continued,O
to,O
require,O
pressor,B-TR
support,I-TR
in,O
the,O
high,O
30,O
&apos;s,O
.,O

She,O
also,O
fell,O
into,O
a,B-PR
coma,I-PR
once,O
again,O
.,O

On,O
March,O
31,O
",",O
1994,O
",",O
her,B-PR
pressor,I-PR
support,I-PR
requirement,I-PR
increased,O
and,O
she,O
continued,O
to,O
have,O
tachypneic,B-PR
episodes,I-PR
.,O

On,O
April,O
2,O
",",O
1994,O
",",O
she,O
had,O
several,O
episodes,O
of,O
bradycardia,B-PR
and,O
asystole,B-PR
",",O
which,O
responded,O
only,O
to,O
manual,B-TR
ventilation,I-TR
.,O

Discussions,O
were,O
held,O
with,O
the,O
patient,O
&apos;s,O
family,O
with,O
regard,O
to,O
her,O
previously,O
expressed,O
wishes,O
not,O
to,O
be,O
maintained,O
on,O
artificial,B-TR
life,I-TR
support,I-TR
for,O
extended,O
period,O
of,O
time,O
with,O
little,O
or,O
no,O
hope,O
for,O
recovery,O
.,O

She,O
had,O
expressed,O
these,O
wishes,O
in,O
writing,O
on,O
several,O
legal,O
forms,O
from,O
the,O
state,O
of,O
Jose,O
Pineston,O
",",O
as,O
well,O
as,O
in,O
discussions,O
with,O
her,O
loved,O
ones,O
.,O

Decision,O
was,O
made,O
in,O
conjunction,O
with,O
the,O
family,O
and,O
Dr.,O
Caslighlourdes,O
to,O
terminate,O
artificial,B-TR
respiratory,I-TR
support,I-TR
.,O

The,O
patient,O
was,O
removed,O
from,O
the,B-TR
ventilator,I-TR
and,O
placed,O
on,O
a,B-TR
T-piece,I-TR
in,I-TR
her,I-TR
trachea,I-TR
only,O
and,O
was,O
made,O
comfortable,O
with,O
narcotics,B-TR
.,O

Her,O
respirations,O
ceased,O
and,O
she,O
died,O
at,O
10:15,O
a.m.,O
on,O
April,O
2,O
",",O
1994,O
.,O

DISPOSITION,O
/,O
PLAN,O
ON,O
DISCHARGE,O
:,O

The,O
family,O
will,O
return,O
the,O
body,O
to,O
Sa,O
for,O
burial,O
.,O

They,O
have,O
declined,O
a,B-TE
post-mortem,I-TE
examination,I-TE
.,O

CA,O
SHUFF,O
",",O
M.D.,O

DICTATING,O
FOR,O
:,O

RIEMIND,O
CASLIGHLOURDES,O
",",O
M.D.,O

TR,O
:,O

yu,O
/,O
bmot,O

DD,O
:,O

4-2-94,O

TD,O
:,O

04/03/94,O

CC,O
:,O

963005114,O

FIH,O

1704696,O

04773/k096,O

64394,O

5/3/1993,O
12:00:00,O
AM,O

ADULT,B-PR
RESPIRATORY,I-PR
DISTRESS,I-PR
SYNDROME,I-PR
.,O

Unsigned,O

DIS,O

Report,O
Status,O
:,O

Unsigned,O

ADMISSION,O
DATE,O
:,O

5-3-93,O

DISCHARGE,O
DATE,O
:,O

5-12-93,O

PRINCIPAL,O
DIAGNOSIS,O
:,O

Adult,B-PR
respiratory,I-PR
distress,I-PR
syndrome,I-PR
.,O

ASSOCIATED,O
DIAGNOSIS,O
:,O

Urinary,B-PR
tract,I-PR
infection,I-PR
",",O
tracheostomy,B-TR
status,O
",",O
diabetes,B-PR
mellitus,I-PR
.,O

HISTORY,O
OF,O
PRESENT,O
ILLNESS,O
:,O

Mr.,O
Stain,O
was,O
transferred,O
from,O
the,O
Oreiewlefell,O
Merkane,O
I,O
Penaltbridgesgreat,O
University,O
Medical,O
Center,O
for,O
progressive,B-PR
respiratory,I-PR
failure,I-PR
and,O
adult,B-PR
respiratory,I-PR
distress,I-PR
syndrome,I-PR
superimposed,O
on,O
a,O
history,O
of,O
chronic,B-PR
obstructive,I-PR
pulmonary,I-PR
disease,I-PR
",",O
perhaps,O
asthma,B-PR
",",O
and,O
ulcerative,B-PR
colitis,I-PR
.,O

His,O
only,O
positive,O
result,O
was,O
a,B-TE
sputum,I-TE
culture,I-TE
for,O
Pseudomonas,B-PR
and,O
this,O
came,O
after,O
he,O
had,O
already,O
been,O
on,O
antibiotics,B-TR
.,O

PHYSICAL,O
EXAMINATION,O
:,O

The,B-TE
physical,I-TE
examination,I-TE
on,O
transfer,O
showed,O
an,O
alert,O
male,O
with,O
temperature,B-TE
100,O
degrees,O
",",O
blood,B-TE
pressure,I-TE
120/64,O
",",O
heart,B-TE
rate,I-TE
80,O
.,O

He,O
was,O
intubated,B-TR
with,O
pressor,B-TR
support,I-TR
of,O
25,O
",",O
and,O
PEEP,B-TR
of,O
12.5,O
with,O
70%,O
FIO2,B-TR
.,O

Tracheostomy,B-TR
tube,I-TR
was,O
in,O
good,O
position,O
.,O

There,O
was,O
an,B-PR
audible,I-PR
air,I-PR
leak,I-PR
.,O

His,O
chest,O
showed,O
bilateral,B-PR
rhonchi,I-PR
.,O

The,O
abdomen,O
was,O
distended,B-PR
with,O
active,O
bowel,O
sounds,O
.,O

The,B-TE
rectal,I-TE
examination,I-TE
was,O
unremarkable,O
.,O

Extremities,O
showed,O
trace,B-PR
pulmonary,I-PR
edema,I-PR
.,O

LABORATORY,O
DATA,O
:,O

A,B-TE
chest,I-TE
X-ray,I-TE
showed,O
diffuse,B-PR
bilateral,I-PR
alveolar,I-PR
infiltrates,I-PR
",",O
greater,O
in,O
the,O
lower,O
lung,O
fields,O
than,O
in,O
the,O
upper,O
.,O

The,B-TE
EKG,I-TE
showed,O
normal,O
sinus,O
rhythm,O
at,O
83,O
",",O
with,O
an,O
11,O
degree,O
axis,O
",",O
non-specific,B-PR
ST-T,I-PR
wave,I-PR
changes,I-PR
.,O

The,B-TE
sputum,I-TE
Gram,I-TE
stain,I-TE
showed,O
a,B-PR
few,I-PR
polys,I-PR
and,O
no,O
organisms,B-PR
.,O

The,B-TE
blood,I-TE
gas,I-TE
showed,O
a,B-TE
pO2,I-TE
of,O
56,O
",",O
pCO2,B-TE
of,O
48,O
and,O
pH,B-TE
of,O
7.47,O
.,O

HOSPITAL,O
COURSE,O
:,O

The,O
patient,O
was,O
seen,O
in,O
consultation,O
by,O
Dr.,O
Wire,O
who,O
felt,O
that,O
manipulation,B-TR
of,I-TR
the,I-TR
tracheal,I-TR
tube,I-TR
was,O
the,O
best,O
approach,O
to,O
the,B-PR
air,I-PR
leak,I-PR
since,O
it,O
was,O
a,B-TR
new,I-TR
trach,I-TR
and,O
he,O
was,O
requiring,O
such,O
high,B-TR
ventilator,I-TR
support,I-TR
that,O
it,O
